time,torso_tx,torso_ty,torso_tz,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,end_eff_tx,end_eff_ty,end_eff_tz,goal_tx,goal_ty,goal_tz,elbow_tx,elbow_ty,elbow_tz,mouth_tx,mouth_ty,mouth_tz
1.12,350.0848,501.6551,378.704,-4.458388,7.385566,-4.645124,-4.531219,-37.56215,5.735463,87.68243,85.59512,584.8049,240.5354,593.0257,601.6423,249.9602,545.1311,183.6086,297.9638,691.655,424.7379,755.7784,384.2179
1.13,350.0224,501.6378,378.7515,-4.463589,7.401755,-4.661247,-4.503374,-37.57203,5.748425,87.66447,85.58006,584.8063,240.5306,593.1044,601.5978,249.8385,545.0745,183.5767,297.9362,691.6532,424.7155,755.7431,384.318
1.14,349.9454,501.6016,378.79,-4.467657,7.41248,-4.671319,-4.476023,-37.5781,5.782567,87.65816,85.47646,584.8803,240.6216,593.2938,601.5677,249.8287,545.0157,183.5358,297.7962,691.6425,424.7243,755.7163,384.4427
1.15,349.8746,501.5754,378.8253,-4.435592,7.421799,-4.676664,-4.493791,-37.59052,5.802389,87.66937,85.40269,584.8592,240.59,593.3113,601.5733,249.8338,544.9768,183.5404,297.6765,691.6214,424.7057,755.68,384.532
1.16,349.8266,501.5502,378.875,-4.418032,7.44138,-4.695362,-4.495374,-37.60341,5.833658,87.68845,85.35152,584.8151,240.5251,593.2449,601.6602,249.9166,544.9735,183.5072,297.6237,691.6262,424.7003,755.6104,384.7183
1.17,349.7648,501.4976,378.91,-4.416399,7.452635,-4.692023,-4.50024,-37.57191,5.841248,87.69434,85.30704,584.822,240.5038,593.2453,601.6282,249.8396,544.9023,183.4957,297.5561,691.6329,424.5936,755.4804,384.9487
1.18,349.728,501.4762,378.972,-4.471041,7.484272,-4.709365,-4.468271,-37.49553,5.85438,87.68546,85.35603,584.7768,240.4786,593.1494,601.6033,249.7536,544.8456,183.4899,297.467,691.5868,424.59,755.386,384.9615
1.19,349.6994,501.446,378.9934,-4.47986,7.512229,-4.720126,-4.397176,-37.62391,5.899328,87.7037,85.31888,584.7463,240.4016,593.0417,601.6019,249.7633,544.6733,183.4535,297.4372,691.5966,424.5924,755.3264,385.079
1.2,349.6919,501.4513,379.0439,-4.500428,7.519605,-4.719437,-4.375396,-37.58208,5.908717,87.67883,85.25475,584.7678,240.363,593.084,601.5898,249.7236,544.4624,183.4859,297.3273,691.5692,424.6174,755.2844,385.1739
1.21,349.6716,501.4071,379.0836,-4.502416,7.532533,-4.709017,-4.388849,-37.59221,5.914135,87.70084,85.26155,584.727,240.2306,592.9793,601.5831,249.7738,544.3288,183.4661,297.2393,691.5632,424.6461,755.2391,385.3099
1.22,349.613,501.318,379.1487,-4.38099,7.517828,-4.70407,-4.540325,-37.5787,5.907022,87.69165,85.23624,584.7093,240.087,592.9701,601.4142,249.5967,544.0386,183.4957,297.1767,691.5303,424.6547,755.1559,385.439
1.23,349.5699,501.2992,379.206,-4.364255,7.532849,-4.697137,-4.552164,-37.57402,5.900217,87.67136,85.22612,584.6809,240.0085,592.8373,601.4118,249.5701,543.8001,183.4763,297.1332,691.526,424.7111,755.1148,385.5389
1.24,349.556,501.284,379.2472,-4.385255,7.541616,-4.699263,-4.500591,-37.56295,5.91785,87.66562,85.18414,584.7073,240.0018,592.8585,601.3362,249.5278,543.6362,183.4774,297.0929,691.535,424.7317,755.0057,385.6131
1.25,349.5522,501.2649,379.2996,-4.415844,7.565505,-4.714987,-4.450004,-37.5699,5.968729,87.66725,85.20762,584.6718,239.9151,592.692,601.3248,249.526,543.4719,183.5003,296.9826,691.5224,424.6915,754.8905,385.8134
1.26,349.5591,501.2623,379.3742,-4.41739,7.583762,-4.739013,-4.431097,-37.53798,6.00805,87.65916,85.30202,584.6021,239.8728,592.473,601.3079,249.5266,543.3516,183.5036,296.9351,691.4857,424.7106,754.806,385.9214
1.27,349.5619,501.2374,379.4253,-4.397691,7.580413,-4.767201,-4.417017,-37.56718,6.073355,87.67071,85.21609,584.6287,239.8535,592.3827,601.283,249.4741,543.1844,183.5081,296.9082,691.498,424.7801,754.7569,386.0098
1.28,349.566,501.2128,379.4669,-4.418037,7.580347,-4.760427,-4.377925,-37.53869,6.105596,87.6653,85.22424,584.6337,239.8322,592.2952,601.3235,249.5205,543.0382,183.5663,296.7732,691.5063,424.8087,754.7006,386.1033
1.29,349.5843,501.2106,379.5289,-4.450023,7.600107,-4.769999,-4.326278,-37.51019,6.139724,87.65826,85.1661,584.6208,239.8141,592.144,601.3166,249.4871,542.9027,183.5856,296.7192,691.4956,424.8805,754.6508,386.2072
1.3,349.6098,501.2157,379.5811,-4.420639,7.59713,-4.755891,-4.366235,-37.49979,6.124906,87.65691,85.13503,584.6475,239.8077,592.0991,601.2807,249.4668,542.7524,183.6149,296.6733,691.529,424.9434,754.5763,386.2152
1.31,349.6084,501.1943,379.6425,-4.402886,7.578382,-4.739184,-4.393065,-37.47085,6.119979,87.65568,85.16906,584.6661,239.7613,592.0389,601.2695,249.4594,542.5241,183.6807,296.5798,691.4867,424.9756,754.4939,386.2902
1.32,349.659,501.1701,379.6995,-4.460108,7.608308,-4.707919,-4.350072,-37.49034,6.093368,87.66289,85.14667,584.7137,239.7413,591.9758,601.3206,249.4602,542.2582,183.7124,296.5057,691.4573,425.0101,754.4609,386.3636
1.33,349.6748,501.1101,379.786,-4.26954,7.590389,-4.745536,-4.526116,-37.46997,6.117577,87.66909,85.13474,584.7522,239.6952,591.9423,601.2816,249.4384,542.0004,183.7452,296.4543,691.4397,425.0377,754.389,386.4359
1.34,349.7292,501.0973,379.8495,-4.280791,7.588735,-4.717076,-4.530112,-37.45337,6.089281,87.66019,85.22847,584.8183,239.6529,591.9302,601.2405,249.399,541.74,183.7895,296.4296,691.419,425.066,754.3452,386.5161
1.35,349.7588,501.0862,379.8987,-4.236655,7.595869,-4.7239,-4.573122,-37.42392,6.064956,87.6553,85.18227,584.8611,239.682,591.886,601.2037,249.36,541.5139,183.8809,296.3688,691.4327,425.113,754.3234,386.6261
1.36,349.8663,501.1155,379.9829,-4.118678,7.613622,-4.784796,-4.64758,-37.45342,6.12748,87.65067,85.22792,584.9082,239.613,591.8402,601.1795,249.3499,541.3315,183.9331,296.3011,691.4136,425.1852,754.2852,386.7359
1.37,349.9002,501.102,380.0266,-4.138347,7.630603,-4.779175,-4.620394,-37.47421,6.118271,87.65999,85.17865,584.9832,239.6836,591.8551,601.1771,249.3267,541.1224,183.9894,296.2948,691.4736,425.2522,754.2836,386.8101
1.38,349.9453,501.0726,380.0829,-4.149579,7.630568,-4.759727,-4.618423,-37.43826,6.103962,87.65742,85.13039,585.0388,239.6679,591.8394,601.1321,249.2772,540.9457,184.0876,296.2277,691.5185,425.33,754.2853,386.9463
1.39,349.9861,501.0722,380.1236,-4.225999,7.658108,-4.785584,-4.505598,-37.47305,6.189668,87.66788,85.0928,585.0693,239.6855,591.7798,601.2347,249.2504,540.7717,184.1323,296.1952,691.5765,425.4191,754.2962,387.0544
1.4,350.0117,501.0329,380.16,-4.193861,7.668112,-4.781035,-4.535002,-37.49003,6.183813,87.65668,85.11134,585.1673,239.7214,591.8076,601.2313,249.2119,540.6323,184.2174,296.1184,691.6244,425.4896,754.2794,387.1536
1.41,350.0955,501.0442,380.2473,-4.387195,7.732187,-4.788828,-4.310487,-37.52209,6.236834,87.66801,85.03846,585.271,239.8485,591.9026,601.3098,249.1911,540.5044,184.2861,296.0714,691.6684,425.5495,754.2758,387.314
1.42,350.1422,501.0305,380.3144,-4.377744,7.739437,-4.783797,-4.294537,-37.56057,6.264841,87.67598,85.07319,585.3508,239.8638,591.888,601.3466,249.1435,540.3704,184.4058,296.0059,691.6904,425.6423,754.2899,387.3886
1.43,350.1302,500.9587,380.3072,-4.236584,7.694563,-4.763503,-4.473144,-37.47739,6.211515,87.67249,85.0645,585.4562,239.9031,591.8728,601.4355,249.1244,540.2688,184.4707,295.966,691.7274,425.719,754.29,387.4603
1.44,350.2209,500.9834,380.4025,-4.440519,7.76318,-4.770008,-4.244759,-37.52686,6.254751,87.68536,84.94179,585.5856,239.8891,591.953,601.5103,249.0575,540.2027,184.5819,295.8791,691.7528,425.8409,754.2864,387.6119
1.45,350.2516,500.9536,380.4374,-4.500149,7.780701,-4.761363,-4.198349,-37.51531,6.257273,87.69418,84.9828,585.6739,239.9186,591.9962,601.6088,249.0791,540.121,184.6465,295.8227,691.7656,425.8454,754.2677,387.6419
1.46,350.2961,500.9495,380.4886,-4.484301,7.78686,-4.752362,-4.222466,-37.48634,6.238844,87.67555,84.98645,585.8246,239.9366,592.0597,601.7398,249.0089,540.098,184.7365,295.7182,691.7908,425.931,754.2348,387.6988
1.47,350.3121,500.8889,380.5485,-4.556123,7.756149,-4.748702,-4.10322,-37.47039,6.258829,87.66697,84.92405,585.8988,239.9469,592.1129,601.8226,248.9877,540.0804,184.8198,295.668,691.802,425.9841,754.2211,387.8193
1.48,350.3528,500.8623,380.5707,-4.5529,7.771477,-4.741077,-4.06333,-37.53222,6.275786,87.64612,84.9807,585.9914,239.9244,592.0945,601.9433,248.9326,540.1061,184.9217,295.5651,691.839,426.0351,754.1946,387.9281
1.49,350.3597,500.8333,380.6251,-4.593116,7.77877,-4.743937,-4.015692,-37.53604,6.285902,87.64093,84.98766,586.087,239.9436,592.1134,602.0558,248.8524,540.1602,185.0044,295.5525,691.8632,426.0968,754.1574,387.9267
1.5,350.3879,500.8156,380.6847,-4.624771,7.777409,-4.733576,-3.991934,-37.51701,6.28219,87.65721,85.00145,586.1816,239.9286,592.1637,602.193,248.8425,540.1925,185.0818,295.4531,691.8781,426.1636,754.1331,388.0331
1.51,350.4004,500.752,380.7321,-4.668759,7.75125,-4.710057,-3.958099,-37.49239,6.258278,87.66242,84.98336,586.2825,239.944,592.1971,602.3299,248.7703,540.1862,185.154,295.3937,691.9043,426.2497,754.113,388.0984
1.52,350.4465,500.7697,380.7713,-4.686715,7.818034,-4.731961,-3.923639,-37.54221,6.277183,87.65384,85.03107,586.3501,239.8571,592.2051,602.3934,248.7368,540.2099,185.2408,295.3097,691.9077,426.353,754.1109,388.2073
1.53,350.4763,500.7093,380.8196,-4.726414,7.779179,-4.73039,-3.891455,-37.48048,6.278839,87.65466,85.09484,586.4157,239.7965,592.1705,602.5007,248.709,540.1922,185.2821,295.2502,691.9313,426.4372,754.0598,388.2499
1.54,350.5083,500.7129,380.851,-4.633204,7.839139,-4.755918,-3.976508,-37.55414,6.279717,87.66406,85.02896,586.4903,239.8735,592.2687,602.6276,248.668,540.1377,185.3353,295.2047,691.9598,426.5233,754.0163,388.286
1.55,350.5581,500.704,380.8954,-4.705491,7.841215,-4.748634,-3.928591,-37.5588,6.258181,87.65833,85.09429,586.5289,239.8335,592.2253,602.6839,248.6234,540.062,185.3799,295.081,691.93,426.6097,753.959,388.3325
1.56,350.5733,500.6322,380.9413,-4.764563,7.817556,-4.741939,-3.872505,-37.51973,6.261849,87.66554,85.13282,586.5865,239.8337,592.2484,602.7613,248.5863,540.0296,185.4384,295.0301,691.9551,426.6575,753.9111,388.4161
1.57,350.617,500.5953,380.9878,-4.813608,7.850216,-4.731878,-3.840575,-37.54061,6.234665,87.66319,85.15182,586.6582,239.8456,592.2802,602.8291,248.5279,539.978,185.5152,294.9805,691.9738,426.7213,753.8319,388.487
1.58,350.6534,500.5979,381.0173,-4.856064,7.856008,-4.728361,-3.782453,-37.54461,6.238975,87.62003,85.19638,586.7136,239.8484,592.2843,602.9188,248.5342,539.9223,185.5831,294.8588,691.9976,426.8122,753.7774,388.5139
1.59,350.687,500.5461,381.0507,-4.871204,7.860724,-4.722292,-3.790968,-37.52236,6.241501,87.63021,85.20647,586.7647,239.8434,592.295,603.0061,248.4867,539.9301,185.6234,294.8466,692.0098,426.827,753.647,388.6463
1.6,350.7157,500.5005,381.0682,-4.893894,7.880602,-4.747048,-3.753493,-37.55711,6.272614,87.68891,85.20149,586.8035,239.8148,592.2958,603.1391,248.4488,539.9491,185.6515,294.8422,692.0342,426.9533,753.6178,388.6889
1.61,350.7576,500.4763,381.0948,-4.926657,7.868223,-4.731151,-3.737983,-37.52431,6.251524,87.66526,85.14699,586.8344,239.8199,592.3119,603.2004,248.3832,540.0095,185.6881,294.8225,692.0521,427.0335,753.5576,388.7098
1.62,350.7972,500.4647,381.1798,-4.84204,7.811392,-4.711426,-3.841313,-37.47979,6.223413,87.65681,85.18458,586.8724,239.8018,592.3007,603.2974,248.3361,539.9964,185.7053,294.8419,692.0804,427.1336,753.4823,388.714
1.63,350.8311,500.4406,381.212,-4.887784,7.820076,-4.715511,-3.792381,-37.4818,6.227504,87.64986,85.17012,586.9761,239.7399,592.3915,603.3746,248.3174,540.0202,185.803,294.7903,692.1051,427.191,753.4234,388.7501
1.64,350.8558,500.414,381.2171,-4.866651,7.838159,-4.727447,-3.820808,-37.48755,6.231532,87.65139,85.09447,586.9959,239.8446,592.4141,603.4091,248.2851,540.0321,185.8142,294.7862,692.1368,427.3042,753.3066,388.6641
1.65,350.8838,500.3796,381.2536,-4.854781,7.837033,-4.734738,-3.825243,-37.50859,6.221159,87.68333,85.07005,587.0238,239.8829,592.4161,603.4091,248.2618,540.0692,185.892,294.7592,692.1458,427.306,753.2215,388.8241
1.66,350.8924,500.36,381.2464,-4.856826,7.847023,-4.729853,-3.813895,-37.51712,6.229681,87.66148,85.13577,587.0862,239.978,592.4174,603.5057,248.334,540.0972,185.9613,294.7723,692.1933,427.3716,753.1154,388.8247
1.67,350.915,500.3536,381.2811,-4.900616,7.85658,-4.728796,-3.756009,-37.53614,6.238408,87.65665,85.14649,587.1309,240.0619,592.4045,603.559,248.3569,540.1435,186.0306,294.7389,692.2076,427.4997,753.0433,388.8553
1.68,350.9394,500.3422,381.2884,-4.907176,7.855933,-4.731118,-3.733157,-37.54768,6.267644,87.67361,85.07121,587.2069,240.1632,592.4004,603.5218,248.4007,540.1878,186.08,294.8241,692.2726,427.5486,752.9891,388.8864
1.69,350.9479,500.3095,381.3012,-4.901157,7.862239,-4.7256,-3.719737,-37.55531,6.277535,87.67804,85.03998,587.2798,240.2571,592.3598,603.5881,248.4288,540.216,186.1916,294.8195,692.2915,427.634,752.9024,388.9027
1.7,350.9155,500.2686,381.2939,-4.875303,7.849755,-4.712163,-3.739425,-37.5603,6.268109,87.66621,84.96043,587.3657,240.4653,592.3235,603.6713,248.4758,540.2577,186.2778,294.8575,692.3695,427.6758,752.7961,389.0132
1.71,350.947,500.2539,381.3123,-4.8995,7.867033,-4.726097,-3.683992,-37.59702,6.308341,87.68386,84.99905,587.4125,240.5659,592.1794,603.7476,248.5406,540.3158,186.3806,294.9355,692.4755,427.7855,752.7208,389.0166
1.72,350.9452,500.2088,381.321,-4.872765,7.868764,-4.749862,-3.647269,-37.63494,6.375538,87.67982,84.92302,587.4858,240.7608,592.1148,603.9164,248.7102,540.3843,186.523,294.931,692.5617,427.8387,752.616,389.0143
1.73,350.8954,500.1452,381.3281,-4.914495,7.871461,-4.745336,-3.571667,-37.63408,6.411128,87.68217,84.85706,587.664,240.8245,592.0958,604.0178,248.8194,540.4459,186.6815,294.9771,692.6983,427.9017,752.5183,389.0806
1.74,350.8939,500.1005,381.3364,-4.897894,7.894679,-4.763684,-3.518344,-37.67631,6.460564,87.69315,84.63326,587.807,240.9453,592.1132,604.1767,248.9761,540.4526,186.8378,294.9779,692.8145,427.9545,752.4165,389.1046
1.75,350.8668,500.047,381.3601,-4.889825,7.908818,-4.782385,-3.456124,-37.67326,6.530896,87.69247,84.30383,588.0433,241.2638,592.3477,604.3488,249.1525,540.4906,187.001,295.0531,693.0019,428.0697,752.2907,389.0675
1.76,350.8201,499.9952,381.3969,-4.868104,7.906493,-4.778908,-3.41905,-37.65597,6.576648,87.68687,84.14333,588.2573,241.3379,592.2983,604.5254,249.3069,540.4777,187.2092,295.0248,693.1055,428.1877,752.1943,389.074
1.77,350.8057,499.9274,381.4173,-4.889336,7.932842,-4.799314,-3.295358,-37.67418,6.629518,87.6794,83.72569,588.5646,241.5709,592.3939,604.7809,249.5114,540.4379,187.4173,295.0527,693.2595,428.3235,752.0713,389.091
1.78,350.7164,499.8388,381.4327,-5.040477,7.916038,-4.741324,-3.088231,-37.64806,6.652327,87.68483,83.52383,588.8548,241.9226,592.3942,605.0507,249.7702,540.4054,187.6563,295.0911,693.3814,428.3744,751.8952,389.0792
1.79,350.6698,499.7772,381.447,-5.011374,7.930031,-4.773995,-3.001831,-37.65575,6.729463,87.68836,83.31042,589.1872,242.4076,592.4509,605.3252,250.066,540.3283,187.9405,295.0789,693.5598,428.5005,751.7343,389.0378
1.8,350.6102,499.6926,381.4662,-4.970574,7.920787,-4.78674,-2.925171,-37.66435,6.836276,87.65379,83.07952,589.5504,242.8751,592.5046,605.5911,250.491,540.2492,188.2969,294.9963,693.7112,428.5978,751.5464,389.0128
1.81,350.5373,499.6039,381.4253,-5.102478,7.997057,-4.863188,-2.581542,-37.7536,7.012365,87.63911,82.93166,589.8254,243.4572,592.3299,605.8289,250.984,540.0713,188.5823,294.9907,693.8558,428.7526,751.3483,388.9986
1.82,350.4854,499.5312,381.4272,-5.077423,8.00129,-4.891981,-2.453266,-37.74654,7.121666,87.65266,82.79076,590.044,244.0244,592.042,606.0897,251.7367,539.8914,188.9269,294.9579,694.0086,428.9064,750.9992,388.8943
1.83,350.4227,499.4204,381.4513,-5.101529,8.052101,-4.924036,-2.236879,-37.83689,7.262437,87.67194,82.62241,590.3218,244.8956,591.8238,606.3311,252.7627,539.6774,189.239,294.9582,694.265,429.078,750.7199,388.883
1.84,350.3565,499.3335,381.4583,-5.10394,8.057116,-4.95604,-2.059968,-37.80551,7.366571,87.66828,82.35987,590.6658,246.0197,591.5773,606.5541,253.8764,539.4738,189.5655,294.8572,694.613,429.1565,750.3778,389.0114
1.85,350.2913,499.2151,381.4673,-5.125746,8.064857,-4.967113,-1.850726,-37.84678,7.461154,87.6537,82.22772,591.0824,247.3617,591.4123,606.8194,255.309,539.1513,189.8713,294.84,694.8198,429.3666,749.9474,388.9075
1.86,350.1887,499.0218,381.4863,-4.954288,8.078884,-4.993618,-1.83034,-37.83716,7.508787,87.63882,82.21629,591.4459,248.5164,591.0473,607.0193,256.704,538.7526,190.2077,294.8205,694.9621,429.5628,749.5476,388.9191
1.87,349.9739,498.7577,381.3905,-5.250093,8.287345,-5.19403,-1.137526,-38.03952,7.871516,87.64762,82.1795,591.9024,250.1328,590.706,607.4441,258.5556,538.3007,190.6063,294.7463,695.1167,429.6754,749.1031,389.0476
1.88,349.9886,498.6764,381.4637,-4.943396,8.087946,-5.014101,-1.412207,-37.86135,7.654266,87.64801,82.03412,592.4028,251.6135,590.3182,607.6758,260.1887,537.6726,191.0541,294.653,695.2558,429.8429,748.6898,389.0298
1.89,349.9627,498.5819,381.5123,-5.15665,8.155282,-5.014557,-0.8976315,-37.93188,7.771863,87.61497,82.02084,592.8902,253.6369,589.8544,608.0149,262.1324,536.9779,191.4722,294.6511,695.3557,429.9948,748.2736,389.1085
1.9,349.7758,498.2878,381.4252,-4.901058,8.088951,-5.012398,-0.9435454,-37.85132,7.786179,87.64017,81.95125,593.5155,255.8598,589.4519,608.4715,264.2327,536.243,191.9333,294.589,695.4225,430.2336,747.842,389.1103
1.91,349.7001,498.1619,381.4304,-4.914892,8.092274,-5.021622,-0.6450002,-37.80096,7.858779,87.66032,82.01332,594.0019,257.8944,588.6713,608.8505,266.7039,535.4485,192.4992,294.5688,695.625,430.3479,747.3349,389.1936
1.92,349.6192,497.9959,381.4192,-4.840634,8.070456,-5.036171,-0.4320427,-37.69675,7.950438,87.63321,81.6336,594.7025,260.35,588.2434,609.4601,269.2632,534.6278,193.1066,294.5139,695.8718,430.5498,746.813,389.2062
1.93,349.4099,497.7597,381.3478,-5.075692,8.25328,-5.232089,0.3343821,-37.76231,8.325604,87.58441,81.63536,595.4244,262.8618,587.5776,609.8674,271.9528,533.706,193.8156,294.3392,696.1116,430.7515,746.3517,389.3125
1.94,349.3325,497.5765,381.3791,-5.147,8.302604,-5.263532,0.7799939,-37.751,8.511273,87.66875,81.55794,596.1217,265.5606,586.8726,610.414,274.8885,532.6629,194.5756,294.2678,696.3633,430.9463,745.8458,389.4108
1.95,349.2186,497.3975,381.4318,-5.284362,8.321608,-5.237691,1.240519,-37.64741,8.544917,87.70831,81.43796,596.8105,268.6155,586.0273,610.8737,277.987,531.5307,195.3553,294.2072,696.5686,431.1124,745.369,389.645
1.96,349.0754,497.1862,381.479,-5.510913,8.286432,-5.179248,1.809623,-37.47713,8.671386,87.72948,81.36291,597.5947,271.4595,585.2882,611.4588,281.3612,530.3624,196.2756,294.0487,696.8777,431.3789,744.8775,389.8181
1.97,348.9519,497.034,381.5314,-5.704222,8.290743,-5.116548,2.432041,-37.50406,8.796206,87.72324,81.40555,598.3992,274.5486,584.3233,611.9881,284.8079,529.1086,197.181,293.9674,697.2071,431.6274,744.3128,390.0084
1.98,348.8058,496.8129,381.5587,-5.900503,8.273418,-5.059597,3.010267,-37.4262,8.91388,87.7501,81.31774,599.2521,277.8719,583.5391,612.4442,288.1016,527.7793,198.1598,293.9512,697.4446,431.9286,743.7754,390.0999
1.99,348.6471,496.6327,381.6044,-6.10354,8.301657,-4.994149,3.681789,-37.33853,9.024336,87.66725,81.30804,599.9544,281.3163,582.3383,612.9265,291.724,526.4169,199.2022,293.9053,697.7157,432.1352,743.2247,390.1572
2,348.5561,496.4642,381.6786,-6.202801,8.307891,-5.034884,4.307262,-37.22974,9.281805,87.67075,81.27467,600.8579,284.8581,581.3976,613.4442,295.4318,525.0834,200.2808,293.8445,697.9934,432.3832,742.5823,390.4042
2.01,348.4921,496.3056,381.7621,-6.293545,8.277802,-5.043678,4.913353,-37.11121,9.497536,87.6611,81.26878,601.7212,288.4026,580.3337,613.9084,299.2102,523.5245,201.4243,293.8844,698.3514,432.6546,741.9617,390.6814
2.02,348.3973,496.154,381.8493,-6.371193,8.286471,-5.079368,5.528926,-37.03693,9.747305,87.69161,81.04672,602.6022,291.9961,579.1517,614.4171,303.1197,522.1743,202.546,293.8456,698.7135,432.8924,741.3908,390.8565
2.03,348.2977,495.9668,381.8958,-6.471853,8.326399,-5.116771,6.203495,-37.00421,10.03462,87.71206,80.73782,603.5445,296.0528,578.3345,614.9635,307.3223,520.6074,203.8848,293.7987,698.9926,433.1456,740.7528,390.9108
2.04,348.2096,495.7317,381.9879,-6.546973,8.344062,-5.132902,6.771577,-36.79776,10.43186,87.69605,80.57165,604.3621,300.001,577.1092,615.3736,311.6047,519.011,205.1014,293.8861,699.4565,433.4915,740.101,390.9679
2.05,348.1101,495.5343,382.1012,-6.666361,8.361386,-5.125242,7.407258,-36.67408,10.64785,87.68771,80.4254,605.2039,304.0538,575.9236,615.8156,316.0247,517.5701,206.5446,293.8978,699.8398,433.7297,739.3502,391.1232
2.06,347.9869,495.2049,382.2049,-6.498726,8.386379,-5.201342,7.889641,-36.61856,10.96475,87.65309,80.42442,606.0969,308.1933,574.7674,616.1975,320.6722,515.8549,207.9103,293.9248,700.2112,434.0719,738.73,391.3377
2.07,347.9035,494.9878,382.3167,-6.609854,8.389809,-5.197613,8.534342,-36.47779,11.23989,87.71527,80.18267,606.9536,312.4789,573.6745,616.6225,325.229,514.2754,209.3838,294.0448,700.5586,434.4864,738.0949,391.5566
2.08,347.8177,494.7802,382.4288,-6.662186,8.420241,-5.218309,9.216805,-36.36168,11.54307,87.70648,79.99982,607.6782,316.7751,572.1305,616.9717,329.8647,512.5109,210.9066,294.0598,700.9766,434.9355,737.431,391.7092
2.09,347.7491,494.5799,382.533,-6.808324,8.447716,-5.230915,9.963881,-36.29259,11.786,87.68111,80.00315,608.6212,321.1374,570.9848,617.2053,334.4743,510.7994,212.4402,294.2613,701.3855,435.3022,736.5985,391.7467
2.1,347.6821,494.3593,382.6533,-6.838094,8.466872,-5.260573,10.666,-36.21432,12.08192,87.7477,79.77819,609.429,325.4945,569.6433,617.5463,339.318,509.185,214.1118,294.3666,701.8528,435.7175,735.9274,391.8757
